OBJECTID,FACILITYID,SUBTYPE,OWNER,LIFECYCLESTATUS,INSTALLDATE,DIAMETER_FT,RIM_ELEV,INVERT1,INVERT2,INVERT3,INVERT4,INVERT5,INVERT6,DEPTH,COMMENTS,GROUNDELEVATION,ENABLED,x,y
19220,719846STMH,1,PRIV,ACT,1/10/2011 12:00:00 AM,6,,5293.56,5293.59,,,,,4.89,,5298.45,1,3180663.69359224,1708780.4729833
19221,1686318STMH,1,DPUB,ACT,2/20/2025 12:00:00 AM,5,5186.36,5181.91,5181.48,5181.39,,,,4.97,,5186,1,3142996.36013439,1708781.27252237
19222,813096STMH,1,DPUB,ACT,,,,,,,,,,,,5151.37,1,3146375.41899306,1708782.17212689
19223,1667559STMH,1,DPUB,ACT,,4,5271.34,5255.6,5255.6,,,,,15.74,,5270.98071009,1,3166401.87073798,1708784.56287013
19224,6290STMH,1,DPUB,ACT,11/1/1984 12:00:00 AM,,,5420.5,5420.63,5421,,,,,,5426,1,3214096.84687014,1708785.07172738
19225,6296STMH,1,DPUB,ACT,5/1/1977 12:00:00 AM,,5193.06,5188.2,5189.22,5188.08,,,,4.98,,5193.26,1,3142720.62873048,1708785.07468013
19226,771965STMH,1,DPUB,ACT,7/4/2012 12:00:00 AM,5,,5419.97,5420.02,,,,,4.08,,5424.05,1,3215172.12031014,1708785.25282939
19227,1686314STMH,1,DPUB,ACT,2/20/2025 12:00:00 AM,5,5188.95,5183.57,5184.33,5183.55,,,,5.4,,5188.70252956,1,3142842.8958744,1708786.18163329
19228,1686312STMH,1,DPUB,ACT,2/20/2025 12:00:00 AM,,5190.13,5186.18,5184.97,,,,,5.16,,5189.96242561,1,3142803.77095264,1708786.42047797
19229,6283STMH,1,PRIV,ACT,7/1/1957 12:00:00 AM,,,5217.55,,,,,,3.03,,5220.58,1,3155871.71299256,1708788.11141947
19230,1666169STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,7.8,5270.67,5255.04,5263.2,5254.84,,,,15.83,,5272,1,3166672.90759748,1708790.71410455
19231,6279STMH,1,DPUB,ACT,1/1/1978 12:00:00 AM,,,5139.66,,,,,,12.34,,5152,1,3144990.38436157,1708791.01331654
19232,6278STMH,1,DPUB,ACT,1/1/1978 12:00:00 AM,,,5139.74,,,,,,10.61,,5150.35,1,3144862.50272757,1708791.3233553
19233,6277STMH,1,DPUB,ACT,1/1/1978 12:00:00 AM,,,5139.14,,,,,,12.86,,5152,1,3145310.5287344,1708791.99920696
19234,1658075STMH,1,CDOT,ACT,5/29/2023 12:00:00 AM,4,5219.63,5210.61,5210.81,,,,,9.02,,5220.17477254,1,3155874.05878839,1708792.98247272
19235,1666243STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,5,5270.69,5260.72,5264.15,5260.52,,,,10.17,,5272,1,3165888.64801115,1708793.21180296
19236,6263STMH,1,DPUB,ACT,7/1/1933 12:00:00 AM,,,,,,,,,5150.3,inverts from JBG May 2012,5150.3,1,3144188.42730406,1708793.27413879
19237,6272STMH,1,DPUB,ACT,,,,5148.25,,,,,,,,5152,1,3145462.0087464,1708793.51462388
19238,1666266STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,4,5272.24,5268.2,5268,,,,,4.25,,5272,1,3165330.74853639,1708794.61239071
19239,1665788STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,5,5272.21,5265.94,5267.28,5265.74,,,,6.47,,5275.1745289,1,3164908.76808114,1708795.03824288
19240,6267STMH,1,DPUB,ACT,1/1/1978 12:00:00 AM,,,5138.87,,,,,,13.13,,5152,1,3145623.35127148,1708795.12879388
19241,6271STMH,1,DPUB,ACT,1/1/1978 12:00:00 AM,,,5138.78,,,,,,12.38,,5151.16,1,3145940.35129364,1708795.12879388
19242,1666260STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,4,5270.84,5267.02,5267.02,5266.52,,,,4.32,,5270,1,3165531.70318697,1708795.46868822
19243,1665548STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,6,5274.89,5263.06,5269.4,5262.86,,,,12.03,,5274.43260533,1,3164451.15022998,1708795.54021038
19244,1665545STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,5,5273.78,5263.99,5268.94,5263.8,,,,9.98,,5274,1,3164605.75523573,1708795.93226996
19245,1666213STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,5,5272.1,5259.28,5263.28,5259.09,,,,13.01,,5272,1,3166017.62806815,1708796.41291206
19246,1666210STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,5,5272.23,5256.84,5256.72,5256.72,,,,15.51,,5272,1,3166240.19455214,1708796.92898713
19247,1665787STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,5,5272.21,5265.59,5267.98,5265.39,,,,6.82,,5274,1,3164852.04280089,1708797.38371064
19248,6264STMH,1,DPUB,ACT,7/1/1933 12:00:00 AM,,,5145.15,5145.15,,,,,4.85,inverts from JBG May 2012,5150,1,3144511.63794373,1708797.41192579
19249,1665617STMH,1,DPUB,ACT,,6,5251.72,5236.17,5235.97,,,,,15.75,,5252,1,3162345.43823406,1708798.03167522
19250,1665515STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,5,5272.46,5267.94,5265.12,5264.91,,,,7.55,,5274,1,3164793.2811074,1708798.1284598
19251,1665433STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,6,5272.39,5266.35,5266.15,,,,,6.24,"Opposing diam info in AB, could be 5'",5273.06198286,1,3164983.76793115,1708798.40240937
19252,1462312STMH,1,DPUB,ACT,4/5/2018 12:00:00 AM,,5150.81,5140.3,5138.54,5138.54,,,,12.27,,5150.81,1,3146123.46313214,1708798.56809147
19253,1666159STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,7.2,5271.97,5256.31,5261.52,5256.11,,,,15.86,BOX BASE SPECIAL,5272,1,3166313.14191282,1708798.84335338
19254,728243STMH,1,DPUB,ACT,11/4/2008 12:00:00 AM,4,,5371.18,5371.28,5371.28,,,,4.1,,5375.28,1,3198091.89430006,1708798.93193588
19255,1666253STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,6,5269.56,5263.64,5263.81,5263.14,,,,6.42,,5270,1,3165715.03680982,1708800.15634288
19256,1666255STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,5,5269.5,5262.02,5263.82,5261.8,,,,7.7,,5270,1,3165773.37002648,1708800.67701113
19257,6254STMH,1,DPUB,ACT,12/30/1993 12:00:00 AM,,,5224,5214.38,5213.83,,,,22.3,,5232.67,1,3140719.59270631,1708801.20752189
19258,1666254STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,5,5269.44,5262.77,5263.82,5262.26,,,,7.18,,5270,1,3165746.28674731,1708801.37156355
19259,6253STMH,1,DPUB,ACT,1/1/1978 12:00:00 AM,,,5138.24,,,,,,12.34,,5150.58,1,3146279.17541915,1708801.49262629
19260,1641079STMH,1,PRIV,ACT,8/11/2022 12:00:00 AM,5,5269.3,5263.35,5264.25,5263.15,,,,6.15,Type ""C"" Manhole,5270,1,3174908.75595514,1708802.04019739
19261,1641081STMH,1,PRIV,ACT,8/11/2022 12:00:00 AM,5,5269.79,5264.1,5264.7,5263.9,,,,5.89,Type ""C"" Manhole,5270.7629942,1,3175034.75570315,1708802.35975055
19262,1641058STMH,1,PRIV,ACT,8/11/2022 12:00:00 AM,5,5269.63,5262.9,5262.7,,,,,6.93,Type ""C"" Manhole,5270,1,3174820.94773181,1708802.3784513
19263,1641121STMH,1,PRIV,ACT,8/11/2022 12:00:00 AM,5,5270.17,5264.8,5264.6,,,,,5.57,Type ""C"" Manhole,5273.15767266,1,3175178.75574324,1708802.43422547
19264,1666207STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,6,5272.14,5256.59,5267.97,5256.39,,,,15.75,,5272,1,3166278.44414756,1708802.75509097
19265,6244STMH,1,DPUB,ACT,7/1/1964 12:00:00 AM,,,5146.99,,,,,,4.04,,5151.03,1,3145797.3092569,1708807.68060605
19266,6243STMH,1,DPUB,ACT,11/1/1984 12:00:00 AM,,,5421.2,5421.3,,,,,4.8,,5426,1,3211024.70340815,1708808.68814996
19267,813093STMH,1,DPUB,ACT,,,,,,,,,,,,5151.21,1,3146350.98236215,1708809.31118022
19268,628762STMH,1,PRIV,ACT,,,,,,,,,,,,5218.52,1,3141356.67804632,1708811.29345971
19269,6232STMH,1,DPUB,ACT,,,,,,,,,,5249.39,,5249.39,1,3159576.95820673,1708814.5674033
19270,1448138STMH,1,PRIV,ACT,,,,,,,,,,,,5254,1,3159790.50469564,1708814.67731121
19271,613592STMH,1,DPUB,ACT,,,,5388.8,5388.7,,,,,11.24,No As-built; update from design print only.,5399.75,1,3205194.82727264,1708814.70388597
19272,6230STMH,1,PRIV,ACT,,,,,,,,,,5254.33,,5254.33,1,3159888.87588997,1708815.51523605
19273,862002STMH,1,DPUB,ACT,,,,,,,,,,,,5151.88,1,3146428.29684006,1708816.11431621
19274,622543STMH,1,DPUB,ACT,6/27/2007 12:00:00 AM,,,5382.78,5386.28,5386.26,,,,11.43,,5394.19,1,3132558.13101089,1708819.33478221
19275,562246STMH,1,PRIV,ACT,4/5/2007 12:00:00 AM,,,5266.08,5265.98,5265.78,,,,,,5272.5,1,3176876.94526023,1708819.88104096
19276,6229STMH,1,PRIV,ACT,,,,5181.34,5181.09,,,,,,,5186.93,1,3150141.9206464,1708820.6992808
19277,6223STMH,1,DPUB,ACT,,,,5423.29,5423.31,,,,,6.71,,5430,1,3211587.92439456,1708821.6914048
19278,1665916STMH,1,CDOT,ACT,3/27/2023 12:00:00 AM,4,5268.44,5262.23,5262.04,,,,,6.4,,5266,1,3163056.30328214,1708822.4492773
19279,1686204STMH,1,DPUB,ACT,2/20/2025 12:00:00 AM,4,5221.21,5215.33,5214.66,5216.49,5214.46,,,6.75,,5215.65374855,1,3142043.51361489,1708823.25373763
19280,407257STMH,1,DPUB,ACT,9/3/1998 12:00:00 AM,4,,5263.04,5262.94,,,,,10.04,manhole,5272.98,1,3176454.82799423,1708824.14185922
19281,6218STMH,1,PRIV,ACT,,,,,,,,,,,,5246,1,3158300.57460465,1708825.69172488
19282,6216STMH,1,DPUB,ACT,,,,5397.31,5397.47,,,,,4.69,,5402,1,3205737.9944934,1708826.52440038
19283,1665381STMH,1,CDOT,ACT,3/27/2023 12:00:00 AM,7,5268.96,5258.35,5258.42,5258.15,,,,10.81,,5270,1,3163478.17645414,1708827.1874568
19284,1641059STMH,1,PRIV,ACT,8/11/2022 12:00:00 AM,,5269.61,5262.4,5263.4,5262.1,,,,7.51,Type ""B"" Manhole,5271.59335293,1,3174751.6726079,1708828.39644389
19285,1666510STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,4,5277.17,5258.86,5256.91,,,,,20.26,,5272.56904325,1,3166240.25820032,1708828.92892313
19286,885510STMH,1,PRIV,ACT,10/23/2015 12:00:00 AM,5,,5271.15,4270.51,,,,,4.4,,5275.47,1,3177393.82119498,1708829.21271521
19287,1502512STMH,1,DPUB,ACT,10/29/2021 12:00:00 AM,,5253.37,5233.13,5233.13,,,,,20.24,Type ""B"" Special Manhole,5253.20344298,1,3159745.8030134,1708830.24716197
19288,6203STMH,1,DPUB,ACT,,,,5422.96,5422.86,,,,,6.7,,5426.99,1,3210267.10059264,1708834.0338998
19289,6197STMH,1,DPUB,ACT,11/10/1997 12:00:00 AM,4,,5372.71,,,,,,6.37,manhole,5376.49,1,3196282.28604265,1708836.91840847
19290,1666221STMH,1,CDOT,ACT,3/27/2023 12:00:00 AM,6,5276.79,5269.16,5268.49,5268.29,,,,8.5,,5273.91157001,1,3166206.23464631,1708837.11361805
19291,482687STMH,1,PRIV,ACT,9/30/2005 12:00:00 AM,4,,5369.48,5369.35,5369.66,5369.66,,,4.3,,5368.48,1,3197893.98787172,1708837.21958897
19292,6192STMH,1,NDPUB,ACT,,,,5188.5,,,,,,-4.5,,5184,1,3143109.93963164,1708839.93251005
19293,745267STMH,1,PRIV,ACT,2/8/2011 12:00:00 AM,4,,5324.42,5324.22,,,,,3.44,,5327.66,1,3183768.50004664,1708842.57587747
19294,1666521STMH,1,CDOT,ACT,3/27/2023 12:00:00 AM,4,5276.6,5270.99,5270.79,,,,,5.81,,5273.23393842,1,3166021.57359831,1708842.66085105
19295,6187STMH,1,DPUB,ACT,,,,5396.96,5397.06,,,,,5.04,,5402,1,3205802.94646323,1708848.62540604
19296,6186STMH,1,DPUB,ACT,,,,5395.86,5396.06,5396.56,5396.36,,,4.41,,5400.27,1,3205934.39797197,1708849.73071879
19297,1667672STMH,1,CDOT,ACT,3/27/2023 12:00:00 AM,4,5250.28,5238.05,5238.11,5235.62,5235.44,,,14.84,SPECIAL MH,5250.89322524,1,3162035.13111189,1708849.95381546
19298,6184STMH,1,PRIV,ACT,,,,5311.7,5311.7,,,,,,,5318.05,1,3182582.05163215,1708851.37113546
19299,6183STMH,1,PRIV,ACT,,,,5313.14,5313.14,,,,,,,5318,1,3182808.51705848,1708853.50203672
19300,1666227STMH,1,CDOT,ACT,3/27/2023 12:00:00 AM,5,5282.3,5262.56,5276.51,5262.36,,,,19.94,,5274.04384248,1,3166572.74080306,1708857.10045472
19301,1666225STMH,1,CDOT,ACT,3/27/2023 12:00:00 AM,7,5279.59,5264.61,5271.73,5266.59,5264.41,,,15.18,,5274.98759599,1,3166384.73494548,1708862.18968338
19302,6168STMH,1,PRIV,ACT,10/9/2000 12:00:00 AM,,,,,,,,,,,5246,1,3158741.31125598,1708870.88126706
19303,885367STMH,1,PRIV,ACT,10/23/2015 12:00:00 AM,5,,5271.4,5271.5,5271.4,,,,6,,5277.32,1,3177408.49439397,1708872.00593671
19304,885509STMH,1,PRIV,ACT,10/23/2015 12:00:00 AM,5,,5270.08,5269.9,,,,,4.3,,5274.94,1,3177282.96741407,1708873.73395163
19305,593292STMH,1,PRIV,ACT,8/2/2007 12:00:00 AM,,,5297.4,5297.5,5299.31,5299.4,,,10.01,Adjusted to 2008 imagery - pmh 07/22/2008,5307.41,1,3181674.02457681,1708874.15553871
19306,6163STMH,1,PRIV,ACT,,,,,,,,,,,,5246,1,3159001.38488281,1708874.70803104
19307,6162STMH,1,DPUB,ACT,11/1/1984 12:00:00 AM,,,5422.81,5422.89,,,,,7.19,,5430,1,3211577.21542647,1708875.1401168
19308,1685341STMH,1,DPUB,ACT,2/20/2025 12:00:00 AM,4,5222.3,5211.33,5218.38,5211.33,,,,10.97,,5223.2075146,1,3141462.23656222,1708875.66308163
19309,6160STMH,1,DPUB,ACT,9/3/1998 12:00:00 AM,,,5414.82,5414.46,,,,,22.8,,5434.89,1,3209702.65323073,1708875.98197863
19310,1479624STMH,1,DPUB,ACT,9/1/2018 12:00:00 AM,4,5188.68,5178.2,,,,,,10.48,AsBuilt Bookmark 30 - GLO Merrick Page 216 (298 of 405) - 52 sheets,5188,1,3149469.44266064,1708876.97410263
19311,6155STMH,1,PRIV,ACT,,,,,,,,,,,,5248.71,1,3159431.66354981,1708877.6204268
19312,6152STMH,1,DPUB,ACT,9/3/1998 12:00:00 AM,,,5422.29,5421.99,5421.89,,,,6.9,,5426,1,3210246.03468989,1708884.03609638
19313,1641056STMH,1,PRIV,ACT,8/11/2022 12:00:00 AM,,5269.61,5261.8,5261.7,5261.6,,,,8.01,Type ""B"" Manhole,5273.29404633,1,3174580.27039164,1708895.1007068
19314,6138STMH,1,DPUB,ACT,11/1/1982 12:00:00 AM,,,5399.42,5400.71,5399.21,5400.71,,,6.33,,5405.54,1,3206875.42069623,1708898.9373133
19315,1685340STMH,1,DPUB,ACT,2/20/2025 12:00:00 AM,4,5222.95,5218.36,5218.36,5211.76,5211.6,,,11.35,,5223.86956342,1,3141466.28117356,1708899.82674721
19316,1667726STMH,1,DPUB,ACT,,,5248.8,5243.9,5243.9,,,,,1.76787648,,5245.66787648,1,3168878.72798897,1708901.73652031
19317,6131STMH,1,PRIV,ACT,,,,,,,,,,,,5246.89,1,3157620.69473082,1708905.63743113
19318,6130STMH,1,PRIV,ACT,11/1/1954 12:00:00 AM,,,5147.01,5147.51,5144,,,,17.23,,5161.23,1,3147365.01806372,1708905.93959588
19319,6101STMH,1,DPUB,ACT,10/9/2000 12:00:00 AM,4,,5370.18,5370.13,,,,,7.71,manhole,5374,1,3198244.13874623,1708907.45960596
19320,1439691STMH,1,DPUB,ACT,11/1/1984 12:00:00 AM,,,,,,,,,5284,Tap Manhole,5284,1,3178354.87275057,1708908.17712422
19321,6125STMH,1,DPUB,ACT,,,,,,,,,,,,5188,1,3151388.63304798,1708911.55310172
19322,6123STMH,1,DPUB,ACT,7/1/1933 12:00:00 AM,,,5183.89,,,,,,4.11,,5188,1,3151283.88653831,1708911.97796963
19323,6121STMH,1,DPUB,ACT,7/1/1933 12:00:00 AM,,,5183.29,,,,,,6.38,,5189.67,1,3151603.03452206,1708912.41071154
19324,6117STMH,1,DPUB,ACT,,,,,,,,,,,,5188,1,3151095.24157439,1708912.96123539
19325,613644STMH,1,DPUB,ACT,,,,5390.28,5390.15,5389.88,,,,6.46,No As-built; update from design print only.,5396.61,1,3204968.38448407,1708913.03833497
19326,688514STMH,1,PRIV,ACT,9/3/2008 12:00:00 AM,4,,5181.51,,,,,,6.45,Flat Top MH,5187.96,1,3151881.92963356,1708913.41497463
19327,6114STMH,1,DPUB,ACT,7/1/1933 12:00:00 AM,,,,,,,,,5188.11,Tap Manhole,5188.11,1,3151906.62840307,1708913.79719171
19328,6113STMH,1,DPUB,ACT,7/1/1933 12:00:00 AM,,,5184.86,,,,,,3.05,Tap Manhole,5187.91,1,3150827.0177014,1708913.95434363
19329,6106STMH,1,DPUB,ACT,7/1/1933 12:00:00 AM,,,5183.2,5185.23,,,,,4.8,Tap Manhole,5188,1,3151938.65819465,1708915.2719263
19330,6107STMH,1,DPUB,ACT,,,,5251.81,,,,,,5284,Tap Manhole,5284,1,3178323.96762864,1708916.98616171
19331,1480655STMH,1,DPUB,ACT,,,,,,,,,,0,"Added using 2020 Aerial Imagery, shown as existing on GLO Phase 2 Brighton Blvd Seg 2 Sheet 14 og 52 (Page 236 (318 of 405)).  As-Builts not yet available 1/21/2021.",5188,1,3149399.78696007,1708918.2837313
19332,6102STMH,1,PRIV,ACT,11/1/1954 12:00:00 AM,,,5178.21,5184.75,,,,,6.16,,5184.37,1,3148910.58616681,1708918.45728739
19333,1480656STMH,1,DPUB,ACT,,,,,,,,,,0,"Added using 2020 Aerial Imagery, shown as existing on GLO Phase 2 Brighton Blvd Seg 2 Sheet 14 og 52 (Page 236 (318 of 405)).  As-Builts not yet available 1/21/2021.",5188,1,3149422.53658648,1708918.83031814
19334,6099STMH,1,PRIV,ACT,11/1/1954 12:00:00 AM,,,5166.66,5162.27,,,,,10.58,,5172.85,1,3148655.20019464,1708918.87362513
19335,6096STMH,1,DPUB,ACT,9/7/1997 12:00:00 AM,,,5427.62,5427.78,,,,,,,5433.66,1,3213129.68476248,1708919.41857155
19336,6095STMH,1,PRIV,ACT,11/1/1954 12:00:00 AM,,,5179.93,,,,,,1.32,,5181.25,1,3148831.87077306,1708919.77749471
19337,6094STMH,1,PRIV,ACT,,,,,,,,,,,,5176.27,1,3148723.71186864,1708920.15741521
19338,6093STMH,1,PRIV,ACT,11/1/1954 12:00:00 AM,,,5159.11,5158.58,,,,,9.32,,5167.9,1,3148339.0856694,1708920.86246631
19339,6089STMH,1,DPUB,ACT,11/1/1984 12:00:00 AM,,,5421.37,5421.24,,,,,,,5426.12,1,3214077.72158031,1708923.29881313
19340,613689STMH,1,DPUB,ACT,,,,5388.39,5387.95,5387.73,,,,6.8,No As-built; update from design print only.,5394,1,3205122.64073724,1708928.01337063
19341,6086STMH,1,PRIV,ACT,11/1/1954 12:00:00 AM,,,5155.59,,,,,,8.41,,5164,1,3148041.96290407,1708929.11933956
19342,6085STMH,1,PRIV,ACT,11/1/1954 12:00:00 AM,,,5152.58,,,,,,7.42,,5160,1,3147767.48674698,1708930.02058446
19343,6082STMH,1,PRIV,ACT,11/1/1954 12:00:00 AM,,,5150.22,,,,,,9.78,,5160,1,3147567.74830131,1708930.99269538
19344,6081STMH,1,PRIV,ACT,11/1/1954 12:00:00 AM,,,5148.32,,,,,,11.68,,5160,1,3147455.24458931,1708931.17970288
19345,6079STMH,1,DPUB,ACT,,,,5418.69,5418.41,,,,,10.9,,5426.72,1,3210221.28769214,1708933.14557822
19346,6076STMH,1,DPUB,ACT,,,,5420.49,5420.61,,,,,,,5426,1,3211116.68977273,1708934.23415871
19347,622517STMH,1,DPUB,ACT,6/27/2007 12:00:00 AM,,,5379.78,5379.71,,,,,8.3,,5388,1,3132118.55118139,1708937.22070129
19348,6074STMH,1,DPUB,ACT,,,,5308.85,,,,,,9.15,,5318,1,3182833.14922707,1708938.22824521
19349,6071STMH,1,PRIV,ACT,6/6/2001 12:00:00 AM,,,5369.5,5369.5,5369.5,,,,8.1,,5374,1,3195057.87576181,1708939.50022429
19350,6067STMH,1,DPUB,ACT,,,,,,,,,,,,5343.13,1,3189935.65798789,1708941.89359221
19351,407256STMH,1,PRIV,ACT,2/4/2003 12:00:00 AM,,,5264.33,5264.98,,,,,,,5272.52,1,3176376.99678506,1708942.91458754
19352,407255STMH,1,PRIV,ACT,2/4/2003 12:00:00 AM,,,5265.76,,,,,,,,5273.36,1,3176480.27938689,1708942.92902322
19353,6064STMH,1,DPUB,ACT,,,,5425.61,,,,,,,,5430,1,3211859.00488915,1708943.91360129
19354,6056STMH,1,FDST,ACT,,,,5146.65,5146.59,,,,,15.38,built by CDOH,5161.97,1,3143837.61796631,1708952.06450363
19355,6052STMH,1,DPUB,ACT,,,,5328.67,5328.67,,,,,5.33,,5334,1,3186559.90358455,1708955.04284413
19356,1667707STMH,1,CDOT,ACT,5/29/2023 12:00:00 AM,4,5244.42,5240.1,5240.04,,,,,4.38,,5244.7223883,1,3169442.42699282,1708959.99690247
19357,6045STMH,1,DPUB,ACT,11/1/1984 12:00:00 AM,,,5422.2,5423.86,,,,,6.46,,5428.66,1,3211601.39319965,1708961.74689896
19358,1686202STMH,1,DPUB,ACT,2/20/2025 12:00:00 AM,5,5224.11,5217.61,5217.18,5216.23,,,,7.88,,5220.47591988,1,3142072.29833423,1708962.92373388
19359,6041STMH,1,DPUB,ACT,,,,5421.85,5422,,,,,,,5427.76,1,3214013.41265382,1708964.55069913
19360,719944STMH,1,PRIV,ACT,1/10/2011 12:00:00 AM,6,,5294.1,5294.19,5294.71,,,,9.07,,5303.36,1,3181090.07233265,1708966.11598471
19361,6037STMH,1,DPUB,ACT,11/1/1984 12:00:00 AM,,,5424.54,5424.45,,,,,4.52,,5428.97,1,3211626.9823873,1708966.7127683
19362,6036STMH,1,DPUB,ACT,7/1/1973 12:00:00 AM,,,5302.79,,,,,,7.21,,5310,1,3182299.20344456,1708967.05233455
19363,1667715STMH,1,CDOT,ACT,5/29/2023 12:00:00 AM,4,5244.96,5239.57,5239.37,,,,,5.59,,5243.74055424,1,3169170.2940069,1708967.49590321
19364,6034STMH,1,DPUB,ACT,,,,5306.09,5305.59,,,,,10.41,,5316,1,3182575.1057799,1708968.73179314
19365,6033STMH,1,DPUB,ACT,7/1/1973 12:00:00 AM,,,5308.37,,,,,,9.63,,5318,1,3182797.91963872,1708968.89747521
19366,804899STMH,1,DPUB,ACT,12/9/2011 12:00:00 AM,4,,5275.55,5273.42,5274.22,5273.37,,,8.83,,5282.2,1,3137412.99269223,1708968.90698963
19367,6031STMH,1,DPUB,ACT,12/1/1984 12:00:00 AM,,,5404.78,5404.86,,,,,4.03,,5408.81,1,3207254.54493798,1708969.3564638
19368,1667717STMH,1,DPUB,ACT,,,5250.28,5242.73,5242.64,5242.47,,,,5.01189225,,5247.48189225,1,3168878.9835659,1708971.73605222
19369,6025STMH,1,DPUB,ACT,11/1/1984 12:00:00 AM,,,5422,5421.82,,,,,6.46,,5428.28,1,3211589.70719939,1708974.26130964
19370,6022STMH,1,DPUB,ACT,,,,5420.06,5420,,,,,6,,5426,1,3211135.64347498,1708976.45323439
19371,1686194STMH,1,DPUB,ACT,2/20/2025 12:00:00 AM,4,5224.66,5220.01,5220.04,5219.58,,,,5.08,,5221.82892378,1,3141995.99632148,1708978.02803439
19372,1476723STMH,1,PRIV,ACT,6/27/2018 12:00:00 AM,4,5374.2,5367.83,5367.83,5367.7,,,,6.5,,5374.94132631,1,3196529.78587572,1708978.25966121
19373,728068STMH,1,PRIV,ACT,11/4/2008 12:00:00 AM,4,,5371.08,5371.13,,,,,4.2,,5375.28,1,3197894.55808057,1708979.25834689
19374,1476721STMH,1,PRIV,ACT,6/27/2018 12:00:00 AM,4,5370.46,5366.02,5365.88,,,,,4.58,,5373.68310719,1,3196691.02538264,1708980.12711155
19375,6008STMH,1,DPUB,ACT,,,,5416.12,5416.02,,,,,19.7,,5432.94,1,3209871.75722323,1708982.87743413
19376,6006STMH,1,DPUB,ACT,,,,5401.61,5401.56,,,,,6.44,,5408,1,3207164.5664434,1708984.06608005
19377,6004STMH,1,DPUB,ACT,,,,5337.61,5337.39,5337.39,,,,4.87,,5342.26,1,3189917.00152914,1708984.5099768
19378,1665857STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,4,5251.4,5246.37,5246.17,,,,,5.23,,5252,1,3161411.90598039,1708987.01883005
19379,1641054STMH,1,PRIV,ACT,8/11/2022 12:00:00 AM,,5266.99,5261.25,5261.92,5261.1,,,,5.89,Type ""B"" Manhole,5274.23199113,1,3174293.72536106,1708988.15629497
19380,5998STMH,1,DPUB,ACT,6/6/2001 12:00:00 AM,,,5427.08,5427.22,,,,,,,5432,1,3213199.09013548,1708988.54212096
19381,728067STMH,1,DPUB,ACT,11/4/2008 12:00:00 AM,4,,5371.13,5371.14,,,,,4.1,,5375.23,1,3197907.16632307,1708991.33640672
19382,5989STMH,1,DPUB,ACT,12/1/1933 12:00:00 AM,,,5372.93,5372.68,,,,,7.32,,5380,1,3133445.22208448,1708994.82163596
19383,5981STMH,1,DPUB,ACT,,,,5306,5302.32,,,,,6.39,,5308.71,1,3182263.79341039,1708997.7461708
19384,5977STMH,1,DPUB,ACT,,,,,,,,,,,,5248,1,3159575.8407549,1708998.69137888
19385,1686193STMH,1,DPUB,ACT,2/20/2025 12:00:00 AM,4,5226.43,5222.53,5222.56,5222.23,,,,4.2,,5222.35604839,1,3141881.85547364,1708999.92464413
19386,5974STMH,1,DPUB,ACT,9/3/1998 12:00:00 AM,,,5426.48,5426.57,,,,,,,5432,1,3213285.66739014,1709000.26224189
19387,5971STMH,1,DPUB,ACT,,,,,,,,,,,,5342,1,3189910.37129307,1709000.72713597
19388,1665856STMH,1,DPUB,ACT,3/27/2023 12:00:00 AM,8,5251.05,5244.23,5244.18,5244.03,,,,7.02,,5252,1,3161363.98055132,1709000.78619097
19389,1656318STMH,1,PRIV,ACT,5/29/2023 12:00:00 AM,4,5187.63,5184.63,5184.4,,,,,3.23,,5187.96113049,1,3149603.24947965,1709004.0315913
19390,5966STMH,1,DPUB,ACT,9/7/1997 12:00:00 AM,,,5267.02,5266.9,5266.76,5266.76,,,3.29,,5270.05,1,3137820.06504081,1709004.94333488
19391,5963STMH,1,DPUB,ACT,9/7/1997 12:00:00 AM,,,5261.82,5261.7,5261.61,,,,3.86,,5265.47,1,3138058.85065247,1709005.59884538
19392,5962STMH,1,DPUB,ACT,9/7/1997 12:00:00 AM,,,5271.76,5271.11,5271.01,,,,2.99,,5274,1,3137610.18652356,1709005.83178455
19393,5958STMH,1,DPUB,ACT,9/7/1997 12:00:00 AM,,,5257.83,5257.8,5257.75,5357.54,,,3.47,,5261.22,1,3138305.91118197,1709006.84195313
